y,y_prob
0,0.7865084353108693
0,0.6384837992627109
0,0.8547633768426647
0,0.765761770917128
0,0.7964120978226704
0,0.7399110476013673
0,0.5968141066041128
0,0.8964136853025483
0,0.9061424617297216
0,0.7683092803299135
0,0.7399914826646552
0,0.8384512133917249
0,0.8382073470020833
0,0.7609819646630878
0,0.8553890705333452
0,0.9100195766187538
0,0.6330447450239974
0,0.6013089947448647
0,0.8362684888416813
0,0.6418838037992337
0,0.8873997634335603
0,0.7965286468470485
0,0.696001556182592
0,0.7851383893179578
0,0.5236289896271487
0,0.7215860880660487
0,0.7447678196819225
0,0.8207565848075677
0,0.8940959545772523
0,0.749990752963893
0,0.8519696233007444
0,0.911923252358167
0,0.6623108112540541
0,0.6598043104146116
0,0.511532464763916
0,0.9234240548486713
0,0.8002868079726179
0,0.7847311358169352
0,0.8143901298209606
0,0.7969114561782078
0,0.8886220298842182
0,0.6690569286998496
0,0.9303245739937578
0,0.8788020748513993
0,0.7550480619345492
0,0.8478591513765761
0,0.8652676609086941
0,0.698770239678951
0,0.7723654017788475
0,0.4996290263917904
0,0.8141065251799358
0,0.6241725671805813
0,0.8608104679152806
0,0.7363702922970528
0,0.7336786487895631
0,0.8173616318245864
0,0.6224505725489792
0,0.9022203138745138
0,0.8505762889294048
0,0.8512316899503672
0,0.8041339450102645
0,0.8037892253638683
0,0.9145169652067032
0,0.795564728866827
0,0.7960885516167907
0,0.8167669495325819
0,0.8146327194174645
0,0.8879632161743655
0,0.9707312153067986
0,0.7468568757986477
0,0.8628674024263073
0,0.8574283291994542
0,0.7352894344185167
0,0.7437422385341332
0,0.8352141784943551
0,0.7203367746469437
0,0.7574819024062086
0,0.8176691201899311
0,0.7465528625933863
0,0.8701811277104815
0,0.6859448225415263
0,0.6691109647004453
0,0.7105802208783447
0,0.783628325353161
0,0.7205582548252172
0,0.6893961256276275
0,0.7241983517045277
0,0.7318512996710574
0,0.8035154783555374
0,0.8496627555993275
0,0.842325803060555
0,0.6397490424874754
0,0.8899889964621308
0,0.8319361294199218
0,0.8754877774962397
0,0.8326199322495065
0,0.7782483309461067
0,0.9009521047205815
0,0.7123321358882928
0,0.8084172473299917
0,0.9236762781170116
0,0.8834173610133922
0,0.8566831821283363
0,0.7169069427822587
0,0.8303805644619002
0,0.9679930012700549
0,0.919742291460986
0,0.5790968610235405
0,0.9107392546084788
0,0.8460228806487591
0,0.913132272367256
0,0.7447871037229523
0,0.9299876175899099
0,0.7959851747245393
0,0.6806240230598262
0,0.7912080851492221
0,0.7766763654844153
0,0.7852517831759367
0,0.8152971177004501
0,0.6916775220702065
0,0.5829190611812776
0,0.8761822919226885
0,0.5776727298158807
0,0.7860804968400662
0,0.8427649297828306
0,0.6522581086016765
0,0.6554756445367323
0,0.7676629010822178
0,0.9269786372123993
0,0.47418734084455433
0,0.9204502833817736
0,0.7917850089215845
0,0.8936537951429693
0,0.9590350467205898
0,0.884685606889999
0,0.9456433019070509
0,0.9320342107806655
0,0.9328568210718414
0,0.8702042293541568
0,0.7504928479984432
0,0.9274561583276191
0,0.9232185444082169
0,0.7827872916322666
0,0.842995157321885
0,0.744208108581607
0,0.8537379752404634
0,0.6670072108169217
0,0.871431896752769
0,0.8707253130844111
0,0.5324336758000195
0,0.3603323414963166
0,0.7087594704443317
0,0.5551837890172678
0,0.5721696820348782
0,0.8282167662860381
0,0.4948370382121362
0,0.8235579450310273
0,0.5233820350366725
0,0.826390702421706
0,0.7497394723150169
0,0.915690708665826
0,0.8881400342517239
0,0.8111695145455905
0,0.6587684492458284
0,0.9274491515617014
0,0.8477669409386399
0,0.9058067401642438
0,0.7471676358432188
0,0.6515678021392487
0,0.904936062710331
0,0.8014957012466466
0,0.7599094635036002
0,0.8244025394843387
0,0.9261033401358438
0,0.7456386077779682
0,0.7362093473530518
0,0.7454176003077051
0,0.8373012946217799
0,0.9405098852107129
0,0.8406100726281065
0,0.8767046462136869
0,0.7783504431697359
0,0.8922199420607668
0,0.7844936449293446
0,0.6583043173162263
0,0.716585238637353
0,0.7511239085963831
0,0.9393454091103209
0,0.8200618434312094
0,0.898019791773308
0,0.7821084948086292
0,0.9590422122810357
0,0.7840651648635925
0,0.8938218396774624
0,0.8625861223884294
0,0.9053573558713275
0,0.6870354054438923
0,0.5782664875077408
0,0.7322987310505602
0,0.6986034301425966
0,0.2905135507128838
0,0.7135953651669431
0,0.8900319373433113
0,0.796390422991666
0,0.7578223637927949
0,0.7323714465804322
0,0.7533976778611996
0,0.6536818412102402
0,0.7514175883770791
0,0.8465477017595793
0,0.6384228288030309
0,0.5191125505081913
0,0.640855909097999
0,0.5534811292103307
0,0.5615721518242196
0,0.9173307570697723
0,0.7348986921506045
0,0.5527409706376071
0,0.7414348370794834
0,0.6513653523011277
0,0.49734886898590697
0,0.6246377320370777
0,0.662416566554052
0,0.8227570154644579
0,0.7766731544328304
0,0.9363121421078701
0,0.8869106824585453
0,0.7781907075100455
0,0.733592728031591
0,0.8155559383658629
0,0.8443018509940066
0,0.6038751876616416
0,0.4795951897144978
0,0.5539820089021262
0,0.2568413162342955
0,0.30261632431858226
0,0.7277453243091502
0,0.5172212653698376
0,0.942783960273556
0,0.8437524929619217
0,0.47024629138681384
0,0.8471202619065811
0,0.8889230455205464
0,0.8620645152143315
0,0.7207054096636469
0,0.6232477536718215
0,0.5423708440559304
0,0.9639034603060808
0,0.8697685023371384
0,0.8006225285645443
0,0.812389580522453
0,0.6491930518276637
0,0.8575847172320289
0,0.7595829478123194
0,0.7177429785202867
0,0.8574247438222715
0,0.8950100671938518
0,0.8158603383886135
0,0.9315786448991018
0,0.5826555683607688
0,0.7885761149105177
0,0.7933156224165837
0,0.8521921591575013
0,0.889417332201151
0,0.7548894058374103
0,0.34103709177581654
0,0.9107762130625481
0,0.772271927988154
0,0.6032019867220424
0,0.8698943087409804
0,0.7845318834358175
0,0.8280180486066547
0,0.7087065656428198
0,0.7026518454098787
0,0.5052018971730335
0,0.6399561142361486
0,0.5196892773200957
0,0.8263949521071758
0,0.5752953360491224
0,0.7307772178478057
0,0.7889049816189998
0,0.21027983675230966
0,0.8710575655990505
0,0.9629912377917248
0,0.7245766951539476
0,0.6170131662450646
0,0.8448627162393282
0,0.7302587932534041
0,0.4259264994884974
0,0.6767101462049203
0,0.9048502115697957
0,0.7581968669073103
0,0.6033803013514231
0,0.677967066742512
0,0.5510172352787412
0,0.30936112459530374
0,0.9091039069604626
0,0.3382544216940247
0,0.6078448824448156
0,0.4891330493089123
0,0.3127865942599375
0,0.8244489831247535
0,0.9190754265940029
0,0.7230388259773186
0,0.5553080913721643
0,0.8489505755298744
0,0.7855758233482973
0,0.8049869384773843
0,0.44423670985031327
0,0.6177500967513869
0,0.7261045560632395
0,0.8877023888430535
0,0.740711660205394
0,0.9183140693585577
0,0.7599349427093205
0,0.6571733368847537
0,0.781687625774082
0,0.8041788537474871
0,0.7694743973867181
0,0.9052855458535003
0,0.8595219855337269
0,0.5450417752035899
0,0.6685941925091837
0,0.8310210734204045
0,0.9128271820130054
0,0.8632053937126282
0,0.798687511231275
0,0.8514026833986944
0,0.8582852886160642
0,0.8958792825665506
0,0.7987659447479744
0,0.815141349767813
0,0.9285675296738052
0,0.7590842208520873
0,0.7978448484980383
0,0.9399812119340785
0,0.8107709910034694
0,0.885895511333592
0,0.7428889978420529
0,0.8697900357186981
