WE1,WE2,WE3,WE4,WE5,WE6,WE7,WE8,WE9,WE10,WE11,WE12,WE13,WE14,WE15,WE16,WE17,WE18,WE19,WE20,WE21,WE22,WE23,WE24,WE25,WE26,WE27,WE28,WE29,WE30,WE31,WE32,WE33,WE34,WE35,WE36,WE37,WE38,WE39,WE40,WE41,WE42,WE43,WE44,WE45,WE46,WE47,WE48,WE49,WE50,Category1,Category2,Category3,Category4,doc_id,chunk_id,chunk_index,model_version,text_file
-1.2616447,1.6055492,0.52190334,0.094815716,-0.899189,0.7081573,0.2710769,0.9447479,-0.8372946,0.14966625,-0.22710976,0.5513808,-0.029958846,-0.30571768,-0.41315976,-0.64497715,-0.20277263,0.21467379,0.4996516,0.121333934,-0.15452287,0.1531003,0.29136664,0.28206372,-0.5280167,-0.620367,-0.12839906,0.30856138,0.2170109,0.2600585,-0.10216755,-0.101788715,-0.17187251,0.3580263,-0.42951655,0.2551619,0.035536166,0.011806967,-0.12359388,0.24283387,-0.05640249,-0.30436113,0.090547614,-0.05631673,-0.30867472,0.20923094,0.039068636,0.055507828,0.005209402,-0.4224749,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c019,19,new,GPT5_Human_Demosthenes_0014023__c019.txt
-1.1655046,0.84625334,1.9703187,0.9504855,-0.51140094,0.15367128,0.12364398,1.0599942,0.37768307,0.06794876,-0.2516558,-0.9129226,-0.9756049,-0.0984885,0.1967583,-0.5128047,-0.5174357,0.5746512,-0.47065073,0.22999017,-0.016954307,0.19027142,-0.15866908,0.3100887,-0.7804713,-0.530877,0.12668265,0.010329836,-0.025353149,0.07133485,0.23094402,0.5106732,-0.22435066,-0.311188,-0.31892544,1.0321538,0.15531874,-0.054891273,0.007837157,-0.19976112,-0.19172913,-0.117544234,0.0314856,0.044018976,0.40772215,0.1597817,-0.0065731825,-0.16381902,0.40297586,0.30813214,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c020,20,new,GPT5_Human_Demosthenes_0014023__c020.txt
0.3906956,1.5337422,0.33309117,-1.0025592,-0.54645294,0.4937122,-0.17224269,0.06980381,-0.23437743,-1.0386312,-0.84769505,-0.7770756,-0.25382102,0.53240836,0.16099885,-0.2497201,-0.56024957,-0.11450169,0.13200359,0.346276,-0.13721302,0.4537484,0.28114784,-0.13721219,-0.19738844,-0.27704602,-0.02717173,-0.12877911,0.06908893,0.28458875,-0.44429705,-0.057384618,0.71881205,-0.18612313,-0.0031129557,-0.53196317,-0.33837974,0.3318845,0.14353238,-0.061785873,-0.32441023,0.08141763,-0.24908276,0.33541375,-0.070941016,-0.31985578,-0.5091067,0.18884622,-0.062149953,-0.4117797,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c021,21,new,GPT5_Human_Demosthenes_0014023__c021.txt
-1.6050935,-0.2489096,0.2561103,-0.18155028,-1.1190633,1.5538455,-0.51186204,0.13499184,-0.47832474,-0.18240815,-1.8626202,-0.5198148,0.0061996733,0.58932024,0.2330518,0.15463933,-0.42432618,0.31028965,-0.15280934,-0.08559492,-0.6971389,0.25335753,0.050370112,-0.29169866,-0.18053648,-0.4927847,-0.18739563,-0.25316602,0.22379701,0.47033113,0.09033142,0.22839917,0.13825284,-0.10704113,-0.1601875,-0.32805526,-0.14304852,0.44384733,0.33568972,0.11720342,0.28504288,0.2906178,-0.3051588,0.41919747,-0.08234793,0.1607354,0.47908014,-0.0616387,0.28851753,-0.33271804,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c022,22,new,GPT5_Human_Demosthenes_0014023__c022.txt
-2.1177163,1.372194,0.4951088,0.7729247,0.19785213,0.00040954968,0.2503539,1.1709343,0.36703146,0.09200396,-0.5043755,-0.15321846,-0.45585728,0.2789059,-0.2721131,-0.43098754,-0.008252135,0.039644532,0.16069902,0.59205854,0.081682436,0.33404005,0.5469122,0.13011196,-0.49682966,0.24724334,0.36114645,0.18076535,-0.013370343,0.14994533,-0.601244,0.453292,0.07547294,-0.2601351,0.20308705,0.031983554,0.070154175,0.1261223,-0.15573108,-0.39843935,0.032318614,0.07668148,-0.05171419,0.24020356,-0.26755264,-0.1363207,0.41950947,0.23457734,-0.03897167,-0.15242937,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c023,23,new,GPT5_Human_Demosthenes_0014023__c023.txt
1.1105672,2.3463476,-0.21545447,-0.13401479,-0.39914078,0.91378397,-0.45131356,0.35179558,0.4323247,-0.9336735,-0.029038817,-0.6764474,-0.021602789,-0.22716469,-0.28457338,-0.7272585,-0.09179522,0.24844433,-0.09255954,0.12296599,-0.022087848,0.11661843,-0.028840978,-0.40428457,-0.14055923,-0.61639243,0.009355707,0.727928,-0.33048555,-0.12951565,-0.064231224,0.34308845,-0.038869146,-0.00084407796,0.03363774,0.23213264,0.21958852,-0.019568259,-0.098729335,-0.051610697,0.2073326,-0.041471805,0.17047359,0.07424559,-0.34585628,0.25510448,0.6537131,0.015290214,-0.11507109,0.05695696,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c024,24,new,GPT5_Human_Demosthenes_0014023__c024.txt
0.4298709,1.0475825,2.0564835,-1.0801493,-0.5449953,0.42308658,0.46779352,0.45044532,-0.503282,-0.036273286,-0.69561607,0.7214032,0.16012368,-0.08030829,-0.18816955,0.40060872,-0.40667337,0.53246534,0.56640637,0.117895976,-0.25076365,-0.26926583,0.12064203,0.3024755,0.6896208,0.1306613,0.08138352,0.46147966,-0.119528234,0.14930989,-0.25335595,0.0001326504,-0.024894265,-0.24432385,-0.49660072,-0.11105956,0.048944816,0.057171576,-0.2596714,0.21934451,0.32608718,-0.2134876,-0.08019767,0.13827227,0.2276352,-0.08929624,-0.38271785,-0.029736362,0.019117095,0.20973723,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c025,25,new,GPT5_Human_Demosthenes_0014023__c025.txt
-1.9576771,-1.112018,2.3146412,0.14616422,-0.54718804,0.99673223,0.2591522,0.44793323,-0.21468389,0.57115656,-1.610514,-0.17112397,0.4354267,0.6424569,0.26836398,0.00951877,-0.4058499,-0.2525072,-0.41049108,0.19891842,-0.69655305,-0.09788337,0.4349013,-0.46833345,-0.1434158,0.14960782,0.056403678,0.055629455,-0.57952625,0.07008163,-0.048529852,0.15021183,0.17681833,0.176592,-0.18001835,-0.30673584,0.50879043,0.12491172,-0.29017994,0.26744658,-0.15158962,-0.02288701,-0.018652726,-0.26397622,-0.15801547,-0.38799596,0.36645985,0.14661545,-0.14191307,0.11140756,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c026,26,new,GPT5_Human_Demosthenes_0014023__c026.txt
-0.61879855,0.46430042,1.6876695,-1.3952503,-1.6075374,0.50598156,0.42602634,0.9269548,-0.40071964,0.7616111,-0.35433838,0.8920018,-0.14491522,-0.7379293,-0.012256166,0.23012853,-0.06643372,-0.22450428,0.51321626,-0.28647298,-0.96676314,-0.4847134,0.60993665,0.19494899,0.5655736,-0.3393374,0.56376576,-0.15089796,-1.10205,0.69644105,-0.17523777,0.21569084,-0.2898981,-0.09299636,0.18093538,-0.30058408,0.16428158,-0.24942651,0.122228324,0.27374822,-0.07028501,0.033777803,0.20913523,-0.15119205,-0.1723832,0.086433195,0.29728428,0.30998665,-0.02357637,-0.0038254976,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c027,27,new,GPT5_Human_Demosthenes_0014023__c027.txt
-0.7650461,0.36446774,2.271405,-1.0105835,-0.65374476,0.29268876,0.031804845,0.37992945,-0.8091993,0.029964807,0.4293737,0.82707655,-0.040844988,-0.38354096,0.22537312,0.056294914,-0.43565926,-0.28948912,-0.33938003,-0.13799058,-0.030019468,0.0308384,0.058111012,0.30665147,-0.09420796,-0.5221666,0.055902544,0.29983371,-0.12891465,-0.36999354,0.18858236,0.0026587192,0.22480537,0.1793245,-0.46523333,0.35987294,0.19129688,0.31202173,-0.16098368,-0.14595386,-0.45668375,-0.33596888,0.27333412,0.05266376,-0.20134439,-0.23930375,-0.17780489,0.09262913,0.1453161,0.095083244,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c028,28,new,GPT5_Human_Demosthenes_0014023__c028.txt
0.5925028,0.051591754,2.7619138,-1.1649563,0.756711,-0.15443182,0.4277127,-0.61929446,0.3084477,-0.5145281,-1.3450285,0.6657192,-0.35442117,-0.067006245,0.28292528,0.2771213,-0.7475786,0.04064027,-0.018542169,-0.25456116,-0.19235814,0.13950258,0.6358076,-0.10646764,-0.42346656,-0.3585181,0.46275666,0.33545005,-0.3919788,-0.2980639,-0.2584322,0.4406873,0.40179965,0.2586843,-0.30361256,-0.39810726,0.43812487,-0.4100949,-0.1668292,-0.23524329,0.15909582,-0.14117491,-0.0334214,-0.03546237,0.4272619,0.03682736,-0.071136825,0.050900932,0.096277274,-0.019047685,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c029,29,new,GPT5_Human_Demosthenes_0014023__c029.txt
1.4125639,0.4687968,1.9504977,-1.1194,-0.13732001,-0.040596694,0.07597359,-0.10615129,0.033604737,-0.93092984,-0.6171403,0.42693183,-0.67010665,-0.5344534,0.41831514,0.2715958,-0.37678918,0.09847452,0.3341264,-0.34550443,0.020310711,-0.3164163,0.71167797,0.11280689,0.004400753,-0.26840004,-0.20162551,0.28992358,-0.3327113,-0.09273711,-0.18606071,0.26110816,-0.00037840445,-0.1734727,-0.34574327,-0.34275603,0.38148412,-0.1953105,-0.12374346,0.090349495,0.11535428,-0.14815138,-0.13904504,-0.2572333,0.26980072,-0.11995359,-0.019598894,-0.043196116,-0.12596747,-0.068809435,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c030,30,new,GPT5_Human_Demosthenes_0014023__c030.txt
-1.0889392,1.1392885,0.6997249,-0.54303765,-1.236633,-0.39097258,0.037082285,1.3734848,-0.63247174,0.4411769,-0.05614322,-0.05692796,-0.38208678,-0.0062226043,0.6572236,0.22292678,0.39203745,-0.12266732,-0.1477919,0.17566083,-0.76492673,0.12058528,0.23060778,0.51811713,-0.10296112,0.30934432,0.17758514,0.44178373,-0.007892259,0.04096847,-0.5616573,0.35481423,0.15483166,0.26647174,-0.2831019,-0.040910345,-0.00538075,0.12550008,-0.119942576,0.27691457,0.22550675,0.18073212,-0.2670755,-0.17275487,-0.3601566,-0.38841066,0.24267249,-0.14953162,-0.32054213,-0.2905474,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c031,31,new,GPT5_Human_Demosthenes_0014023__c031.txt
-0.18768659,1.3407305,0.9052241,-0.49901763,-1.4414617,1.1254488,-0.17679971,0.18330434,0.5725733,-0.36133876,-0.0687207,0.046898834,-0.8324493,0.38625672,-0.13549785,-1.1696054,-0.35179543,0.4896311,0.102393635,-0.29420245,0.3033621,0.4563235,-0.13149694,-0.17328367,-0.07924076,0.24063243,-0.053720746,0.43080047,-0.053341776,0.43875337,-0.185615,0.24314937,0.33749896,-0.24211098,0.13282359,0.035631154,-0.08264296,0.13426332,0.37326658,-0.8345621,-0.1594424,-0.3932581,-0.26785302,0.3275877,-0.09907793,0.2425061,0.2576285,0.021106014,0.15871829,0.13263041,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c032,32,new,GPT5_Human_Demosthenes_0014023__c032.txt
-1.1735392,1.6095856,-0.078773595,-0.08750896,-1.2630688,0.7811575,-0.10782192,0.7551397,0.39624926,0.18238455,0.39113075,-0.5767553,-0.24884647,-0.3440776,-0.08872021,-0.06725787,-0.011908383,0.124053635,0.3902158,-0.06267774,0.08858918,0.5223556,-0.20469551,0.11204355,-0.4787848,-0.05990792,-0.030572603,0.308785,0.06870425,0.2931145,-0.2385586,-0.00302051,0.042082336,-0.3486771,0.048524998,0.27271363,0.3557264,0.41046634,0.29132685,0.12697056,-0.24743882,0.002810763,0.16346854,0.4534974,-0.16738458,-0.11132672,-0.3173186,0.42607263,0.2650494,-0.17960596,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c033,33,new,GPT5_Human_Demosthenes_0014023__c033.txt
-2.6298506,-0.23419611,1.1620265,0.88485897,0.3627866,-0.36289412,0.55106765,0.29534164,-0.85998935,0.13981149,0.1139265,-1.1134534,-0.79836744,-0.6135256,-0.7350478,-0.7360269,-0.02591105,0.42891726,-0.25316456,0.052741647,0.031607106,0.90112346,0.2204009,0.699557,-0.51820195,0.08300267,0.3940702,-0.02364545,0.26911902,-0.0690174,-0.42818147,0.35296562,-0.23617668,-0.14552218,0.031207932,0.30309683,0.12315451,-0.29843202,-0.23977678,-0.14263426,0.28302428,-0.41405714,0.016824907,0.011624511,0.094581254,0.4061039,-0.1686529,0.1069923,0.10871287,0.37999615,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c034,34,new,GPT5_Human_Demosthenes_0014023__c034.txt
-1.4523581,0.020102056,0.5299427,0.016585875,0.43594727,-0.5081203,0.258895,1.2241926,-0.7551708,-0.029748756,1.3097067,-1.0465262,0.58563113,0.14647187,-1.0846697,-0.71476847,0.6797007,0.009445732,0.5027253,0.12592292,-0.16451229,0.16560464,0.7488902,0.1270474,0.22203732,0.10246938,0.19191869,-0.60538465,0.04655969,-0.26128653,0.71662486,0.02347767,-0.32480836,0.07425031,0.08826606,0.052277617,0.13874413,0.0076644598,0.053351,-0.41321412,0.018473955,-0.1296888,-0.39666036,-0.08219192,0.3775124,0.2985949,-0.28568283,-0.48564416,-0.117585786,0.14962927,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c035,35,new,GPT5_Human_Demosthenes_0014023__c035.txt
-0.018907232,0.81458753,0.61224854,-0.059496228,0.29273096,-0.467117,-0.34230146,0.5975116,0.033167128,-0.36210316,0.6476364,-0.5903024,0.20659372,-0.32127026,-0.11515318,0.097327545,-0.11679492,0.22745326,-0.27847925,0.20184821,0.13496663,-0.19201581,-0.10152196,-0.30465585,0.0035359422,0.18016066,-0.17485283,0.04364588,0.19508064,-0.059700444,0.44048366,0.14689235,-0.13999379,0.19361572,-0.46014455,-0.06653834,0.22236973,0.2584664,0.21623366,0.14138363,0.0670492,0.03182748,0.006073021,0.12915666,-0.19944575,-0.13335283,0.23070525,-0.31969935,0.15651332,0.24806096,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c036,36,new,GPT5_Human_Demosthenes_0014023__c036.txt
2.4493382,1.6876799,-0.61318207,2.345722,1.6985697,-0.9015933,0.9869436,-0.6775421,-0.7622436,0.7946155,-0.7843461,0.87132853,0.5803524,0.13183509,1.965304,0.059106134,0.15422565,0.37574705,-0.022869822,-0.24713188,-0.6045152,-0.58670455,-0.094164185,0.4559736,-0.26885724,0.10362249,0.066983946,-0.2818577,-0.67274106,-0.08462586,-0.68302685,0.53671795,-0.6004085,-0.24552386,0.2952021,0.5974583,0.6537861,0.3490565,0.26600707,0.020748548,-0.5753926,-0.0814746,0.42686242,-0.33488667,0.005364629,-0.19311088,0.21233217,-0.010404281,0.13262169,-0.051887967,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014023,Human_Demosthenes_0014023__c037,37,new,GPT5_Human_Demosthenes_0014023__c037.txt
1.4553353,2.4697,-1.0873702,-0.21446624,0.030183168,0.41608378,-0.38965988,0.14396788,-0.10825657,-0.61818534,-0.40171003,-0.24025045,0.5208679,0.2349752,-0.53245616,-0.2803283,-0.013073594,0.51805025,-0.33562157,0.06429721,0.31741375,-0.10822289,0.001199097,0.070789844,0.07016103,0.28326505,0.04740179,-0.30898178,0.059314005,-0.048821867,-0.24989137,0.2054432,0.32515144,-0.12160447,0.122720666,-0.112574466,0.03744319,-0.09270339,0.25743762,0.0071839364,-0.04724448,-0.27025247,-0.30109158,0.26400465,0.19527802,0.02049897,-0.08511809,-0.027184796,-0.06207555,-0.18700041,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014024,Human_Demosthenes_0014024__c000,0,new,GPT5_Human_Demosthenes_0014024__c000.txt
2.9428115,0.60279685,0.44749132,0.053444732,0.9505307,0.2565964,-0.37910226,-1.1279322,-1.0466424,-0.22893979,-0.012510016,0.32830983,0.4359955,0.116455786,-0.25845394,-0.3469298,-0.09620747,0.047074977,0.10273928,-0.031391036,0.17391765,0.34348196,-0.12789972,-0.07131511,0.28502244,-0.17579372,-0.3347511,-0.35844392,0.22964945,-0.38662717,0.036636338,-0.010791872,-0.20616679,-0.1075733,-0.11353914,0.33056593,0.37463042,0.1535947,0.05210014,-0.092306346,0.10325336,-0.06829845,0.23347843,0.19179213,-0.2565679,-0.15422834,-0.038891934,0.15004282,-0.15566581,0.026895529,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014024,Human_Demosthenes_0014024__c001,1,new,GPT5_Human_Demosthenes_0014024__c001.txt
2.653684,1.9213827,0.1586384,0.08144863,0.2890385,-0.5966567,0.34832972,-0.11146407,0.062707715,0.4862437,-0.1603617,0.23700827,0.2781024,-0.48683682,-0.08915422,-0.6711769,0.19029376,0.1438833,0.11543397,-1.0563853,0.15365744,0.2803764,0.1770905,-0.0005022419,0.31294668,0.08723463,-0.09461671,-0.03490598,-0.015883029,0.13750656,-0.11545136,0.2149702,0.04147863,-0.23258162,-0.048790302,-0.29932752,0.060897596,-0.07989248,-0.3200652,-0.472357,0.031007864,-0.12553799,0.069092445,0.08114384,-0.16802551,-0.026596572,-0.09241676,-0.14098875,-0.11658775,-0.12629585,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014024,Human_Demosthenes_0014024__c002,2,new,GPT5_Human_Demosthenes_0014024__c002.txt
2.593554,1.6428083,0.39594522,0.9338056,1.1127868,-0.5932415,-0.041611385,-0.8703034,0.5557755,-0.42019194,-0.4770089,0.6787834,0.3766303,-0.05106674,0.57474095,-1.20901,0.409951,0.41049507,-0.47556987,-0.30514726,0.06390099,0.030762013,0.36430466,-0.29584652,0.26150048,-0.013439294,0.24715036,-0.3672603,-0.0107676145,0.2651058,0.49187827,0.31734905,0.5022937,0.28282222,-0.12544622,-0.33601347,0.32818022,-0.09220202,0.37591702,-0.12920478,0.12758021,0.17025867,-0.18611202,0.030032855,-0.16171333,-0.17201664,-0.039295062,-0.31707937,-0.44423407,-0.050899968,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014024,Human_Demosthenes_0014024__c003,3,new,GPT5_Human_Demosthenes_0014024__c003.txt
2.1045325,2.7329984,-0.3479473,1.3635521,1.1496654,-0.56621885,0.27917072,-0.73104364,0.14590766,-0.37722597,-0.9924451,0.3658171,0.07244955,0.1969767,0.83640856,-0.8768179,0.18318377,-0.007913008,-0.19720322,-0.41062203,-0.33197275,-0.4464811,0.18122384,-0.4386046,0.005939041,-0.36725125,0.11047073,-0.18975836,-0.095797434,0.12721112,0.1415883,0.5708057,0.10517086,-0.07074195,-0.16124223,0.016663434,0.22234766,0.47670048,-0.099691235,-0.39968827,-0.2571722,-0.16699909,-0.34652817,0.4318036,-0.1780747,-0.015056522,0.11389109,-0.08556486,-0.40096453,-0.15524726,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014024,Human_Demosthenes_0014024__c004,4,new,GPT5_Human_Demosthenes_0014024__c004.txt
2.6884208,1.8641342,-0.5367551,1.2478514,1.0458329,-0.51855946,0.03358917,-0.33255464,-0.06309463,-0.12109931,-1.0065302,0.7055329,0.5646861,-0.52015793,1.0581914,-0.7726673,0.20322996,0.25823417,-0.37946418,-0.687392,-0.3552741,-0.37474206,0.27003148,-0.19717644,0.12067482,-0.15133177,-0.29895693,-0.15535869,0.09748939,0.04035723,0.5682148,0.5233397,0.77902234,-0.27633938,-0.17866078,0.10768552,0.16044839,0.1308954,0.4000511,0.10462236,0.046454173,-0.04642605,7.215855e-05,-0.06526217,0.25856075,-0.4466867,-0.39471427,0.004965606,-0.23674558,-0.06871844,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014024,Human_Demosthenes_0014024__c005,5,new,GPT5_Human_Demosthenes_0014024__c005.txt
2.0717592,2.4829788,-0.33627105,1.2444197,0.6137239,-0.5985442,-0.16210647,-0.4829468,-0.30814067,0.6172616,-0.6677102,0.6550648,0.06011018,0.5211464,0.52415603,-0.28398913,0.36985976,0.48663548,0.262099,-0.013321735,0.4710895,-0.39153123,-0.25948715,0.12997164,0.21844016,0.15119623,0.1618627,0.04560832,0.2377004,0.2824019,-0.018400274,-0.14606157,0.28614917,-0.30652818,-0.14081453,-0.03011798,0.4134419,-0.09920635,0.062807575,-0.14748265,0.21052852,0.21175571,0.099146776,-0.33124968,-0.11825191,-0.11761694,-0.13520454,0.2856991,-0.35710934,0.17513442,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014024,Human_Demosthenes_0014024__c006,6,new,GPT5_Human_Demosthenes_0014024__c006.txt
2.045251,2.4244134,-0.80470645,1.4464505,0.65325034,-0.564985,0.42561212,0.00630097,-0.44014505,0.57479906,-0.4292165,0.3579038,0.2859135,-0.15568954,0.5996275,-0.3919211,0.88921225,0.2266837,-0.5066543,-0.23907742,-0.015567786,-0.18599595,0.20114395,-0.3051236,0.093426935,-0.3663201,0.3612644,-0.43144378,0.39147928,0.16938019,0.15930447,0.33520773,-0.37083253,0.17182355,-0.31211105,0.13424116,-0.031859834,-0.17042495,0.27563456,-0.11707524,0.16628835,0.2185554,-0.005692361,-0.040649608,-0.011395244,-0.3531875,0.049804397,0.3156741,-0.19669835,0.2813082,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014024,Human_Demosthenes_0014024__c007,7,new,GPT5_Human_Demosthenes_0014024__c007.txt
1.9747189,2.6285226,-1.2866039,1.2534677,0.10482089,-0.13118419,-0.15938903,0.2224395,-0.114536,0.81758356,-0.5533984,0.40157327,0.25722942,-0.24746394,0.3977116,-0.037781537,0.29461694,0.483466,-0.23341966,-0.61754537,0.019813383,-0.38545617,-0.16943164,-0.0069154543,-0.4033512,0.1472482,0.18771915,0.037934132,0.11286448,0.35893002,0.075836495,0.64595807,0.094413504,-0.10597243,0.15692095,-0.0339227,0.068839826,0.10269261,-0.29167026,-0.09404494,-0.18880674,0.1225044,-0.46840906,0.020107726,0.13814852,-0.20944645,0.008948555,-0.25464353,-0.3015099,-0.05263366,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014024,Human_Demosthenes_0014024__c008,8,new,GPT5_Human_Demosthenes_0014024__c008.txt
2.681247,2.0170767,-1.2019928,0.55379444,0.3461569,-0.20033287,0.104112096,-0.06627727,-0.27956724,0.448882,-0.8704791,0.25685996,0.31748456,-0.49946725,0.5679165,0.1314131,-0.18057203,0.5252613,-0.08788812,-0.60666215,-0.214787,-0.08393427,0.013981206,-0.2257977,-0.020283688,0.17534491,-0.31081685,-0.0987489,0.45079383,0.24347407,0.051096886,0.108909175,0.18587217,0.122980304,-0.09386294,0.002781644,0.009542508,0.62819594,-0.14710893,-0.3133837,-0.097401395,0.12438935,0.050858952,0.06954052,-0.045224864,0.14042458,0.17926128,-0.22036931,0.048600376,-0.11089515,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014024,Human_Demosthenes_0014024__c009,9,new,GPT5_Human_Demosthenes_0014024__c009.txt
2.6323936,2.1846466,-0.5948976,1.1404431,1.0022993,-0.25816828,-0.4058899,-0.625517,-0.25383824,0.6825802,-0.896339,0.35055792,0.22247697,-0.16402367,0.7430773,-0.48315752,-0.07083285,0.17870803,-0.5488547,-0.20085956,-0.40587908,0.0029171004,0.40760365,-0.0825433,0.015097067,-0.40974572,-0.40900877,-0.16340686,0.26270205,0.021071456,-0.02411374,-0.08300655,0.22850327,-0.37908566,0.08282044,-0.10009787,-0.11480473,0.14114884,0.035519924,-0.34660888,0.028950509,0.4002245,0.04822713,-0.069425456,0.07837825,-0.019342266,0.15589577,0.079547465,0.30933398,-0.0050888965,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014024,Human_Demosthenes_0014024__c010,10,new,GPT5_Human_Demosthenes_0014024__c010.txt
3.2834685,0.65359485,-0.23039827,1.1753558,1.5537167,-0.6918432,0.96428174,-0.67835367,-0.20891497,0.31838214,-0.80506665,0.037749793,0.4581455,0.22208609,1.0159163,-0.6778095,-0.20365731,0.203866,-0.5981563,-0.031032197,-0.9233318,-0.5692155,-0.37024403,-0.20832203,0.1359402,-0.20355523,-0.26102233,-0.46122777,0.52678424,0.4797115,0.5941143,0.25820833,0.11002225,-0.080008596,0.3479095,0.48746258,0.119462594,0.3673576,0.18730444,-0.22599393,0.047893126,0.23806606,0.13731833,-0.25785473,0.22983669,0.31510833,-0.0062245424,0.16724147,-0.17597383,0.08928353,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014024,Human_Demosthenes_0014024__c011,11,new,GPT5_Human_Demosthenes_0014024__c011.txt
3.23285,0.8080571,-0.49473026,0.5770019,1.4633052,-0.4696377,0.5695229,-0.45512033,-0.41913664,0.42681143,-0.79316837,-0.07788676,0.239537,0.09831685,0.79012156,-0.32923147,-0.15449765,0.2822894,-0.30061603,-0.23173808,-0.6344732,-0.21171367,0.047020346,-0.046801224,0.016892402,0.042293973,-0.006644635,-0.25403214,0.6258005,-0.011470401,0.22325434,0.274363,0.53154486,0.0025936894,-0.014990605,0.23340112,0.2104117,0.13851666,0.03176409,-0.3310742,-0.08124556,0.58245826,0.22748175,-0.35525054,-0.17061508,0.40399164,-0.10309747,0.070821494,-0.20929503,0.05731469,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014024,Human_Demosthenes_0014024__c012,12,new,GPT5_Human_Demosthenes_0014024__c012.txt
1.4892558,1.8772702,0.28635573,0.6329903,1.1514971,-1.6054373,0.32158178,0.35625306,0.040962294,0.8854396,-0.1304288,0.39265952,0.5004111,0.8017814,0.25757834,-0.050643902,-0.24420667,-0.45743132,0.130057,-0.2838029,-0.13022235,0.15984735,-0.60106105,0.29436293,0.5804264,-0.050898068,-0.35136414,-0.54481333,-0.20539773,-0.31886825,0.052568614,-0.10213325,0.022887848,-0.13608263,-0.17686917,0.32415554,0.053320847,-0.1825546,-0.25544715,-0.05171684,-0.155789,-0.15510304,-0.3205119,0.22296736,-0.20799851,0.11125937,-0.067736216,0.073229164,-0.014135723,-0.043702506,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014024,Human_Demosthenes_0014024__c013,13,new,GPT5_Human_Demosthenes_0014024__c013.txt
2.1876466,1.4244256,0.35143366,1.8388559,2.038614,-1.6055404,-0.026256945,-0.86997736,0.12300229,0.7471705,-0.35264623,0.18417488,0.10029592,0.48625132,0.2893929,0.007461318,-0.21176723,-0.32604212,-0.15738824,-0.477233,-0.037059765,-0.18028042,-0.38074508,0.27375832,0.15293512,-0.14922886,-0.4507491,-0.7783667,0.060997434,-0.12607844,0.005417113,0.048793282,0.36105663,-0.1168576,0.2689982,0.30659506,-0.05736153,-0.14108948,-0.15938659,0.38517696,-0.35016978,0.08845478,0.33021995,-0.16151738,-0.006356009,0.068281054,0.05004699,0.026475359,0.18135597,-0.016600292,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014024,Human_Demosthenes_0014024__c014,14,new,GPT5_Human_Demosthenes_0014024__c014.txt
