WE1,WE2,WE3,WE4,WE5,WE6,WE7,WE8,WE9,WE10,WE11,WE12,WE13,WE14,WE15,WE16,WE17,WE18,WE19,WE20,WE21,WE22,WE23,WE24,WE25,WE26,WE27,WE28,WE29,WE30,WE31,WE32,WE33,WE34,WE35,WE36,WE37,WE38,WE39,WE40,WE41,WE42,WE43,WE44,WE45,WE46,WE47,WE48,WE49,WE50,Category1,Category2,Category3,Category4,doc_id,chunk_id,chunk_index,model_version,text_file
1.1846731,1.0031691,-0.84406704,0.6589153,-0.6510372,-0.7786619,0.123936035,-0.30971766,0.5287201,0.52593285,0.08550398,-0.22958085,-0.34082603,-0.29086268,0.51313585,-0.003768906,-0.50156385,0.17111258,0.3677416,-0.08318115,-0.06528634,-0.12376371,0.3203942,0.32050782,-0.4879047,-0.056568913,0.31357065,0.12725097,0.12579325,-0.004964981,-0.12434525,-0.36894003,0.27434838,0.39259195,0.025762225,-0.038091917,-0.04622758,0.092513286,-0.19213602,0.41682577,0.34413105,-0.1420991,-0.0033095004,-0.031914208,-0.059536353,-0.13678545,0.16570145,0.040146723,0.45347232,-0.23246858,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014058,Human_Demosthenes_0014058__c000,0,new,GPT5_Human_Demosthenes_0014058__c000.txt
2.1262426,0.106428474,-0.98239857,0.10503436,0.31450912,0.49948826,1.1205322,-0.41667148,0.14041023,-0.22352462,0.61070573,-0.42134807,0.38845348,0.24503185,0.46856883,0.18449362,0.5830385,-0.27248797,-0.09891239,1.0034428,-0.20850521,-0.5231343,0.5054699,-0.22166349,-0.42716706,0.25304535,-0.022024345,0.1220251,-0.19263719,0.27860463,-0.041946903,-0.23712294,0.10220267,0.52705944,0.27092993,-0.107211724,0.20879248,-0.055956412,0.05040462,-0.19352673,0.12103815,0.5336679,-0.10038287,0.26627362,-0.075939305,0.3388691,0.048575737,-0.10458815,0.10134739,-0.3747292,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014058,Human_Demosthenes_0014058__c001,1,new,GPT5_Human_Demosthenes_0014058__c001.txt
1.7349502,-0.024825737,-0.91321146,-0.502677,1.0028752,0.558746,0.683193,-0.5357945,0.36976102,-0.16013208,0.7534153,-0.5488141,0.27227646,-1.0021167,0.31416917,-0.24092826,-0.099843554,0.20955727,-0.09184483,-0.18402907,-0.39665475,-0.001211211,-0.048204288,0.1566715,-0.06536482,0.05133356,0.17291403,-0.038021665,0.02389598,-0.00801469,0.15556496,-0.024430044,-0.237998,0.4052662,0.14023319,0.13307522,0.23804535,-0.4603944,0.3251589,-0.18044676,-0.0045548263,0.24206488,-0.037053205,0.2248806,0.20603612,0.13950415,-0.032791283,-0.11969012,-0.13843103,-0.0761753,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014058,Human_Demosthenes_0014058__c002,2,new,GPT5_Human_Demosthenes_0014058__c002.txt
0.56840265,-0.17575848,-1.6427528,-0.30199838,0.63719445,0.22362737,1.0456682,-0.22218361,-0.17037062,-0.22575882,0.6498548,0.37520847,-0.23592304,-0.021576932,0.20238045,0.35087427,-0.20843036,0.46646762,-0.34412834,-0.39784518,-0.3051939,0.029561937,-0.090383,-0.003395808,-0.26653564,0.10517398,-0.0086902855,-0.12133821,0.27336624,0.11347131,-0.49338025,-0.10622186,-0.034434397,-0.14979714,0.08911984,-0.19731696,0.43378922,-0.03384756,0.11700217,0.16412388,0.2696042,-0.07050308,0.282529,-0.023917165,-0.18870674,0.09672945,0.34997854,-0.6220605,-0.023090862,-0.3493779,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014058,Human_Demosthenes_0014058__c003,3,new,GPT5_Human_Demosthenes_0014058__c003.txt
1.466913,0.7616805,-0.8848047,0.30276343,0.7054866,0.27965128,-0.27893114,0.36129647,0.15984178,0.2554852,0.9034926,-0.41345352,0.5234238,-0.22772828,0.09744505,-0.1465348,-0.16958277,-0.10324937,-0.38267112,-0.17253333,0.61443776,0.3449029,0.47243008,-0.19676238,-0.42026028,0.16072398,-0.02789145,0.17827192,-0.26776546,0.07500015,-0.17205451,0.17942674,0.108402215,0.2595099,-0.20724972,0.16726495,0.26798576,-0.09290434,-0.12822281,-0.26233387,-0.2841148,-0.27128056,-0.038033336,-0.40005508,0.09453186,0.020685123,-0.21676405,-0.0141512975,0.41514754,0.010960592,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014058,Human_Demosthenes_0014058__c004,4,new,GPT5_Human_Demosthenes_0014058__c004.txt
2.3436775,1.755246,-0.20718318,0.11559503,0.8645186,-0.054281965,-0.16094236,-0.45658818,-0.4038172,0.22582287,0.35969907,-0.6564043,0.11083204,0.32283354,0.32219172,0.0021450552,0.009553579,-0.18551652,-0.2620831,-0.5049519,-0.3024564,-0.060053613,-0.37278324,0.3241065,-0.3139789,-0.34763795,0.24713257,0.35269362,0.22093116,-0.18831599,-0.16517802,-0.07743964,-0.1552042,-0.39588764,-0.014247648,-0.010869482,-0.010460558,0.40342402,0.008213437,0.04438243,-0.054669898,-0.1218724,0.0019313832,0.0113233505,-0.4962135,0.13928999,0.05262453,0.063574456,0.115704656,-0.030851975,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014058,Human_Demosthenes_0014058__c005,5,new,GPT5_Human_Demosthenes_0014058__c005.txt
0.061527725,-0.28660023,-0.93026793,0.82318944,-0.01378837,-0.051912136,0.83804727,0.59344625,-0.26851502,0.07658035,1.0979724,0.04136069,0.24045798,-0.21760349,-0.3696294,0.32576668,0.32626334,0.5328075,-0.31213206,0.41107658,-0.010915239,0.19153728,-0.1765037,-0.103284314,-0.59786147,-0.25193992,-0.20429228,-0.18491417,0.03131386,-0.0869876,0.010761963,-0.346798,0.2552291,-0.024493517,0.017564269,-0.39100778,0.3117397,0.26841998,0.15299083,0.06250666,0.24149732,0.045723543,-0.06952952,0.29997736,0.42268842,-0.21166578,0.13296661,-0.34949383,0.22798696,-0.17892444,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014058,Human_Demosthenes_0014058__c006,6,new,GPT5_Human_Demosthenes_0014058__c006.txt
1.4812304,-0.896695,-0.4215213,0.020325053,-0.2975025,-0.11996889,0.26276964,0.6059136,0.047646366,-0.6359392,0.8270829,-1.0187653,0.9105434,-0.14332145,-0.39483476,-0.36908674,0.41636252,-0.23643489,-0.18817459,0.16114873,-0.05642255,0.06429365,0.40895632,-0.21492432,-0.4504994,0.28781977,0.02921196,0.13020907,0.3284914,-0.55560297,-0.047228348,-0.14377907,-0.13924924,-0.20047908,-0.18641889,-0.25400835,0.33234304,-0.046441987,-0.19908687,0.15582275,-0.33229816,-0.30463862,-0.45362675,0.13424301,0.24828315,0.14247769,-0.03326247,-0.0720886,-0.49137905,0.07985482,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014058,Human_Demosthenes_0014058__c007,7,new,GPT5_Human_Demosthenes_0014058__c007.txt
1.8263608,-0.8092895,-1.1080909,-0.69478005,1.1715637,0.78920865,0.6475962,-0.6676215,-0.08515138,-0.27891842,0.82142043,0.016041983,-0.21838216,-0.33923155,0.08449117,0.11416878,0.0057832706,0.6381792,-0.25890487,0.08507725,-0.6219381,0.10224039,0.15762813,0.34474677,0.3584559,0.015186802,0.2315722,0.28193355,-0.16903302,-0.08335958,0.028140489,0.19447334,-0.59315294,0.4559514,-0.3324514,0.01753456,0.15474814,-0.21649952,-0.458696,-0.088708006,0.11989847,0.022828251,0.031738643,-0.17860359,0.52632475,0.043818124,-0.06388573,0.153993,0.026612563,-0.5167204,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014058,Human_Demosthenes_0014058__c008,8,new,GPT5_Human_Demosthenes_0014058__c008.txt
-0.1289015,-0.1808487,-1.3384625,0.46557736,-0.4699529,0.39666176,0.55033076,-0.57503504,-0.482373,-0.17638426,-0.2537333,0.28562197,0.21062867,0.26684815,0.74983454,-0.26351765,-0.25285205,0.39299965,0.43787813,0.24608837,-0.12787962,-0.5071428,0.16712792,-0.02176715,-0.08077867,0.23127699,-0.6367015,0.33861032,-0.14770962,-0.27727687,-0.31444225,-0.09835356,-0.025045993,0.06407263,0.5296513,-0.091519855,0.005979556,0.4290919,0.26161242,0.043552697,-0.059787583,-0.40231773,-0.24885078,-0.027731588,0.003972395,-0.0017249221,-0.2528511,-0.1663985,0.1517533,0.046882726,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014058,Human_Demosthenes_0014058__c009,9,new,GPT5_Human_Demosthenes_0014058__c009.txt
0.11757395,-1.151766,-1.6099471,0.66616935,-0.26980072,0.68256444,0.11283541,0.10115406,-0.6786021,-0.22963066,-0.41105172,-0.73737174,0.34209427,-0.31911615,-0.21086882,-0.08208583,0.1813959,0.4998917,-0.025164025,0.57463497,0.19433075,0.15695524,0.3008729,0.15861921,-0.086589344,-0.5102384,-0.14586656,0.023907352,-0.05806777,-0.004435306,0.29537433,-0.5407649,-0.5923378,0.40680537,-0.055494078,0.10789062,0.041718386,0.1237675,-0.112721406,0.09512141,0.46187785,-0.29830024,0.1616971,-0.07907998,-0.181688,0.0745326,-0.32663375,-0.22917084,0.024458222,-0.081302814,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014058,Human_Demosthenes_0014058__c010,10,new,GPT5_Human_Demosthenes_0014058__c010.txt
-0.10519821,0.54634434,-0.21039388,1.1219269,0.52533644,-0.09713852,-0.8140248,0.11398135,0.2983904,0.028308183,-0.24176954,-0.15789771,0.59629035,-0.37518576,0.019199153,-0.004342149,-0.6389419,-0.41886953,0.37230566,0.35991523,0.67743397,0.0041414117,0.06756937,-0.19695935,-0.28654864,-0.08780442,0.23314802,0.073993556,0.37246197,-0.45223683,0.021190554,-0.10562618,0.18173982,0.07950369,0.025203478,0.36654547,0.007847066,-0.024796437,0.111646354,0.016680617,-0.018467866,0.06052916,-0.056724098,-0.09073612,-0.26154727,0.025889391,-0.19387466,0.039948028,0.41980213,0.01342313,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014058,Human_Demosthenes_0014058__c011,11,new,GPT5_Human_Demosthenes_0014058__c011.txt
0.23685196,0.7632331,0.64524484,1.7368951,0.29833177,-0.40707013,-0.27549827,-0.06385846,0.72414833,0.08461534,-0.8614542,0.5300101,-0.23151764,-0.5020096,0.6017114,0.4281602,-0.7085366,-0.17169021,-0.23290701,-0.27035916,-0.05317883,-0.028733013,0.15193035,-0.12325167,0.27800268,-0.7018916,0.088381454,-0.10331274,0.38256937,0.23039567,-0.22991857,-0.08961745,-0.337268,0.13804714,-0.31261072,0.14641972,-0.35571125,0.13575748,0.20089649,0.03882843,-0.05578559,-0.33051047,-0.070518814,0.4743048,0.16874446,-0.07682175,-0.25703824,0.002003906,0.44122398,-0.2363691,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c000,0,new,GPT5_Human_Demosthenes_0014059__c000.txt
1.6049123,1.8478483,0.2798743,0.73024994,0.52235353,-0.15328497,-0.7169266,-0.5623129,-0.8160887,-0.06689023,0.4451954,0.62909675,0.23437916,0.4844329,-0.48386663,0.45840135,-0.47490713,-0.23626493,-0.36218193,-0.52335626,0.48576745,0.16797131,0.11769969,-0.12997463,-0.13315335,-0.17080425,0.5995655,-0.15269177,0.33875814,0.016192067,-0.12855126,-0.08156608,-0.62818426,-0.5342838,-0.4622194,0.0057409243,-0.059772003,0.28210607,0.43126088,0.3962842,0.27584365,0.049954936,-0.20795412,0.22272864,-0.25148568,-0.5605939,-0.07401444,0.24106611,-0.10452598,-0.25849575,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c001,1,new,GPT5_Human_Demosthenes_0014059__c001.txt
1.6848526,0.8925303,-1.8864474,0.82643783,0.7588565,-0.47430333,0.5218275,0.48878887,1.0166773,0.60215664,-0.4625071,0.29815212,0.038047682,0.39454278,0.015159149,0.38686392,-0.56109756,-0.048046675,0.261274,0.029288832,-0.34771535,-0.58139,-0.26614553,-0.09651404,0.214273,-0.40510157,0.094487,0.4011811,-0.15649602,0.534849,0.25308198,0.0073009324,-0.29821378,-0.23468193,-0.05169048,-0.5070616,-0.21933249,-0.35076964,0.2380602,0.22609645,0.018820353,-0.33029312,-0.063089706,-0.09813554,0.22131674,-0.20460828,-0.30445424,0.044618048,-0.24346113,-0.08474155,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c002,2,new,GPT5_Human_Demosthenes_0014059__c002.txt
0.49967304,1.9617125,1.6621666,-0.3616167,1.0679637,-0.19585767,0.110000335,-0.3693093,0.7119387,0.3110805,-1.5666941,-0.85971814,0.16905135,1.321208,-1.1422995,0.8993699,0.26976693,0.81508416,-0.2724293,-0.1777157,-0.24987787,-0.7649169,0.23573713,-0.4966731,0.18635198,-0.43167314,0.0107993735,0.61383384,-0.23101439,-0.2991546,-0.23324567,-0.35622567,0.3351305,-0.3851293,-0.619755,-0.26543248,0.14351524,-0.23136109,-0.1159802,-0.34599555,-0.09368805,0.07360784,-0.3228564,0.1097113,0.019710584,-0.0038458286,0.04595273,0.39706162,0.18846041,0.17578636,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c003,3,new,GPT5_Human_Demosthenes_0014059__c003.txt
0.9324448,0.87854636,0.13256842,0.32702172,1.272887,0.12901789,0.41255602,0.06403453,-0.62183857,-0.48134407,-0.9619395,0.029093564,0.045241375,0.854722,-0.69898385,0.46780324,-0.29567304,1.0036051,-0.55220616,-0.48018944,-0.32746205,-0.3259703,-0.087450355,-0.43056953,-0.22504883,-0.8427351,-0.23443195,0.14888354,0.47116098,0.053462714,-0.015759695,0.21215403,0.21073243,-0.38243753,0.06962498,-0.26734236,0.014103517,-0.12175947,-0.38294518,0.07593198,-0.20404732,-0.28119507,-0.2223276,-0.102114685,-0.1263688,-0.02474336,0.119289465,0.16140981,0.039917998,-0.10496429,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c004,4,new,GPT5_Human_Demosthenes_0014059__c004.txt
0.98752373,0.88273615,1.6209762,0.65712607,0.83368975,-0.22272995,0.4527494,-0.016251752,-0.28950998,-0.33339185,-1.7991828,-0.710555,0.01347584,0.40642962,-0.7464304,0.9152422,0.23422165,0.27955133,-0.7075081,0.117451094,0.060208514,-0.26128802,0.281824,-0.1255206,-0.13880882,-0.56177104,-0.24320483,-0.029987307,-0.057911057,-0.09451304,0.3712282,0.28052565,0.38658527,-0.14152548,-0.14623152,-0.31955653,0.21544681,0.12709364,-0.3749205,0.21425728,-0.12396045,0.044349447,-0.15524171,-0.13074905,0.24985418,0.07021704,0.38867995,-0.37765163,0.078832194,0.14685847,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c005,5,new,GPT5_Human_Demosthenes_0014059__c005.txt
1.2260735,1.1056943,1.2923757,-0.85361856,1.3650849,-0.47929233,-0.44565982,-0.11274392,-0.3297265,-0.35139737,-1.4058346,-0.5101176,-0.22326119,0.9404055,-1.7148927,0.41440067,-0.17261712,0.23903662,-0.7864167,-0.49129704,-0.2659235,-0.56185097,0.06306028,-0.93533045,-0.14383864,-0.45539656,-0.26351652,0.3903876,0.23026282,0.08496138,-0.048354637,0.05783613,-0.3332072,-0.094296895,-0.18216668,-0.20793965,0.362536,-0.13126849,-0.68446153,0.21229623,-0.16284285,-0.13898519,-0.23294374,-0.04209504,0.049434744,-0.27909428,0.15831374,-0.32596776,0.120482445,0.1513027,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c006,6,new,GPT5_Human_Demosthenes_0014059__c006.txt
0.8420588,1.3946801,1.3532103,0.044832747,0.7126497,0.74370486,0.7348903,0.33169907,0.8012727,-0.4994817,-0.94125736,-0.36244643,0.09467846,0.7390677,-1.1092829,0.33146554,0.5738806,-0.25468716,-0.71722054,-0.24207877,0.7696251,-0.52241266,-0.38928193,0.111007564,-0.41694474,-0.38746515,-0.31238812,0.6838249,0.44278586,-0.2726078,-0.27693582,0.49726248,0.2199848,0.15589991,-0.24982154,-0.5108842,-0.058637634,-0.075048044,0.10391494,-0.04357279,-0.524008,0.039051052,-0.2365305,0.2573809,0.16775386,0.5151515,-0.33204332,-0.21092631,-0.10719284,-0.105640545,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c007,7,new,GPT5_Human_Demosthenes_0014059__c007.txt
1.6571198,1.3788543,0.50832635,-0.41332072,1.4256693,0.0803612,-0.18120012,-0.1675965,0.78493226,-0.4429536,-0.36614937,-0.18086326,-0.19992654,1.1052675,-0.20929296,0.5914356,-0.22271676,0.3470805,-0.31220043,-0.14263564,-0.054827556,-0.24231315,-0.08348096,0.16815677,-0.2575711,-0.47903585,-0.19012737,0.061957117,0.09338179,0.021103162,0.22953103,0.2697553,-0.30059233,-0.3251842,0.14492586,-0.6837557,0.08060739,-0.124649964,-0.20975725,0.17111264,-0.00068864506,-0.12402574,-0.6628822,-0.4041565,0.019789485,0.035215665,0.10031827,-0.1124419,-0.40548086,-0.56497145,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c008,8,new,GPT5_Human_Demosthenes_0014059__c008.txt
1.2732449,1.9900757,0.46783933,0.019197837,1.3141675,0.9277811,-0.24729356,-0.22168511,1.1961839,-0.49360314,-0.23129828,0.1706216,0.6459789,1.0142076,-0.4497671,-0.017607711,-0.131222,0.61019224,-0.21569285,-0.48725936,-0.2933509,-0.33100128,-0.31488883,-0.13890372,-0.30927634,-0.4284248,0.18403442,0.3823702,0.15446675,0.18492843,0.024255956,-0.18150833,-0.08038062,-0.0064856196,0.003324731,-0.39390796,-0.089256704,-0.029492652,0.23619165,-0.3667481,0.08577072,-0.20930754,-0.61057854,-0.21322918,0.30997428,0.30127653,-0.058526907,0.30627558,0.15036854,0.058898304,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c009,9,new,GPT5_Human_Demosthenes_0014059__c009.txt
1.4747552,1.670258,0.041516878,-0.6244757,1.6414475,0.53616774,0.73376065,-0.8157196,0.4457224,-0.88840723,0.08808734,-0.21574406,-0.340787,0.7891013,0.09671382,0.19691513,-0.32218432,0.1697599,-1.1900084,-0.8918553,-0.13238642,-0.4116042,-0.015789319,-0.18008721,-0.52128774,-0.361204,0.03341607,-0.01266626,0.5409364,-0.017481806,0.15015365,0.39562398,-0.23148198,-0.10888332,0.31616518,-0.21506168,0.28347412,-0.12881997,-0.31197667,0.17572185,-0.058171615,-0.09858812,-0.55075985,0.03801559,0.38522184,-0.08978319,0.015252468,0.16388835,0.13455705,-0.22262096,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c010,10,new,GPT5_Human_Demosthenes_0014059__c010.txt
0.065038584,0.79331195,0.12589888,0.398119,1.6083642,-0.008037839,-0.92075646,0.69142395,0.23282017,0.07415963,-1.0640193,0.17176582,-0.39826342,0.19982517,-0.76617825,0.8059462,0.5004845,0.33540222,-0.25212368,-0.42508045,0.53623796,-0.63486147,0.10472317,0.13263243,-0.0038275842,-0.31232956,0.029513875,0.12794663,-0.048251055,0.055709705,0.1495153,-0.12507857,0.015395888,-0.033125997,-0.06064754,-0.047023475,-0.309485,-0.08597845,0.23038982,-0.2678095,-0.074401766,-0.21997984,-0.092099026,0.04005218,-0.23974875,0.3000244,-0.4477819,0.037121236,0.21036081,0.056016784,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c011,11,new,GPT5_Human_Demosthenes_0014059__c011.txt
0.38302928,0.38580346,-0.85536325,0.75683033,0.9418192,0.6156031,0.6230951,0.6919808,0.6148972,-0.012380309,-0.9461397,0.13012022,-0.6287003,-0.10003233,-0.09356799,0.77475566,0.77856624,-0.085977584,0.024583044,-0.7600927,0.45455706,-0.45583522,-0.19691683,0.39743772,0.6714413,-0.36633724,0.10693691,-0.13026622,-0.0063199233,-0.04222122,-0.24899404,0.06738558,0.18308799,0.5517728,-0.2923063,-0.05164154,-0.19870669,-0.13664255,0.6030205,-0.18800388,0.33651364,-0.020946043,0.07640435,0.16135916,-0.16711953,-0.07004526,-0.04044729,-0.36661288,0.18704113,0.0098171355,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c012,12,new,GPT5_Human_Demosthenes_0014059__c012.txt
0.85541487,0.8141295,-0.89236224,-0.26361224,0.8737766,0.6274211,0.13886937,0.33314377,0.8568428,-0.74908566,-0.7484524,0.62862545,-0.71578676,0.9651608,-0.5584225,1.1166923,0.442484,0.27280322,-0.4043436,0.009380357,-0.15721186,-0.98568153,0.13344944,0.5448993,0.018245908,-0.2550755,0.18240318,0.1143497,0.03176991,-0.43244553,-0.160236,0.23500179,0.420374,0.79049605,-0.3950872,-0.2341226,0.30896428,-0.09365951,0.19875138,0.042642217,0.19716309,-0.5482529,0.18355098,0.1709509,-0.29067874,0.052642647,-0.26943886,-0.088134125,-0.38504717,-0.14436662,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c013,13,new,GPT5_Human_Demosthenes_0014059__c013.txt
0.6038296,-0.40576532,-1.1135861,0.7084527,1.9050906,0.104497805,0.6275857,-0.24031362,0.34958124,-0.10429597,-0.11949696,0.8024938,-0.7025354,-0.0008209243,-0.2534071,-0.12879802,0.04997102,0.77395815,0.08624367,-0.6366605,-0.34080246,0.2067861,-0.1295355,-0.29884902,-0.14341825,-0.44850257,0.53524786,0.040195055,-0.059566744,0.28162017,0.3152543,0.029620329,-0.23487379,0.44352672,0.06598652,-0.16588259,-0.34115145,-0.13494197,0.19832522,-0.37033594,-0.31250018,-0.32425267,-0.05516639,0.31575695,-0.16821182,0.051099256,0.38352653,0.24802476,0.21546651,0.2434178,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c014,14,new,GPT5_Human_Demosthenes_0014059__c014.txt
-1.1588048,0.9409302,1.1822287,2.1961305,0.7245608,0.39488703,-0.26382533,0.7348251,-0.5438258,-0.7673337,-0.37814337,0.5648396,-0.12516713,-0.41374695,0.8520331,0.45542997,1.019708,0.043208458,0.024668882,-0.47477934,-0.028771454,0.2148138,0.2948671,-0.009491595,-0.40847236,-0.8724166,-0.31115684,-0.4198614,-0.060515616,-0.00096094,0.22550887,0.02092628,-0.1521484,-0.26480395,-0.59636253,0.25756875,0.26514,-0.73462987,-0.56577176,-0.14955533,-0.23138185,0.3212453,-0.28140932,0.67673576,-0.29252365,0.26835954,-0.16253233,-0.105815895,0.039832193,-0.08375362,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c015,15,new,GPT5_Human_Demosthenes_0014059__c015.txt
-1.5106031,0.6680071,0.79205006,2.661863,-0.28450447,0.45635274,0.18740293,0.63968116,-0.3889661,-2.143916,-0.07211336,0.02724017,-0.44469818,0.91189253,0.48303917,-0.77651143,0.7245067,-0.16790804,-0.5315813,-0.31122577,-0.8915402,0.25249264,-0.037666295,0.39530763,-0.36955208,-0.32128108,0.588614,0.7406972,-0.36179763,0.6061173,0.03669257,-0.26593632,-0.24226113,-0.35556665,-0.18861102,0.59838045,-0.28528526,-0.756811,-0.33738583,0.10404734,0.1411033,-0.3712745,0.51495945,0.6952582,0.072414555,0.08616851,-0.0010656569,-0.021433415,0.04500097,0.35423192,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c016,16,new,GPT5_Human_Demosthenes_0014059__c016.txt
-0.32363442,0.02525985,-0.74537826,0.5661177,0.83212066,0.5130467,-0.33866602,0.46049732,0.36150008,0.024069589,-0.7119187,0.7753453,0.0041717337,0.44250244,-0.8946534,0.71781534,0.29649976,0.5825621,-0.57547987,-0.645905,0.15298277,0.33221194,-0.16488917,-0.2315809,-0.05992285,-0.21692562,-0.47027934,0.13170627,-0.07872355,0.09348129,-0.18232152,-0.11473386,-0.38206112,-0.10858604,-0.006722729,-0.51925087,0.45901054,-0.25514072,0.2836915,0.0833406,-0.2334493,0.017078064,0.06136881,0.252413,-0.08193289,-0.36308235,0.27731276,0.28224468,-0.37812966,0.49437147,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c017,17,new,GPT5_Human_Demosthenes_0014059__c017.txt
-0.89530575,0.094399095,-1.3855855,0.38730383,0.81296927,1.026208,0.089893304,-0.21178056,0.25888136,-0.054146674,-1.2251526,-0.1168706,-0.15967259,1.0155343,-0.9511011,0.7510214,0.39521474,0.114134505,-0.50917405,-0.49404243,-0.31514585,0.113168746,-0.028367681,0.28530338,-0.07392375,-0.09337001,0.02962549,-0.8588967,-0.41402087,-1.0119015,0.17527707,0.31641874,0.246217,-0.16230696,-0.13430262,-0.38570374,-0.11671843,-0.39137626,-0.28974324,-0.16831142,-0.11487817,0.19955385,-0.33089894,0.09614356,0.25467855,0.17044076,0.05219718,0.41156062,0.13216306,0.03635604,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c018,18,new,GPT5_Human_Demosthenes_0014059__c018.txt
1.1234976,1.1383927,-0.114491105,-0.2720139,1.2457876,0.14562966,-0.71019125,0.5856656,0.82055277,-0.050785914,-0.53492975,-0.27213368,0.23477739,1.07816,-0.8345994,1.304765,-0.07848396,0.7870898,-0.25485384,-0.5869128,-0.12648813,-0.4677246,-0.34463355,-0.17816187,0.2095552,-0.22649872,-0.12756416,0.4199877,-0.015319532,-0.09720566,-0.20859891,-0.06936854,0.28921548,-0.14589195,-0.27490565,-0.6268566,0.3208462,-0.17971537,0.10822215,0.15395463,0.25006706,-0.67531615,-0.5651615,-0.043625336,0.4907121,-0.048125666,-0.17521647,-0.45544374,-0.08224013,-0.10693886,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c019,19,new,GPT5_Human_Demosthenes_0014059__c019.txt
2.2670658,1.0952986,-0.54746914,0.37272975,-0.6553679,0.596998,0.38325483,0.6673517,0.7950384,0.5086072,-0.1655276,0.23006968,0.4734489,0.66540307,0.15874062,0.46593288,0.31115592,-0.4334099,-0.3973622,-0.14390665,0.2201822,-1.162905,0.7484519,-0.06997073,-0.48826507,0.009040379,0.12385075,0.24416168,0.3902599,-0.3068004,0.42964986,-0.44492188,-0.055662606,0.27329707,0.3108589,0.28568357,-0.13778655,-0.100211866,-0.11532361,0.027515158,0.07941651,0.053837348,-0.1102847,0.047058783,0.47071204,0.2862424,0.30333504,0.28314054,-0.057894807,0.13864714,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014059,Human_Demosthenes_0014059__c020,20,new,GPT5_Human_Demosthenes_0014059__c020.txt
-2.2471125,0.7705469,0.12581953,-0.97492385,-0.32066604,0.7251592,0.096467614,0.8437575,0.93987155,0.43896422,-0.12911318,0.04856227,-0.5775816,-0.17720427,-0.16230665,-0.4075943,0.39600685,0.3300991,0.18774177,-0.58187073,0.26392934,0.15612042,-0.28902802,-0.36162698,0.2673171,-0.23355654,0.36547336,0.791638,0.40934664,-0.042387478,0.17050257,-0.35615677,0.40001917,0.14468895,0.331703,0.0856867,0.09689214,0.25573078,-0.23561239,0.37203717,0.068251945,0.071350574,0.15494646,-0.1873837,-0.3927878,0.027274972,0.29233575,0.052716777,-0.3487615,0.3093745,GPT5,Demosthenes,Restricted,AI,Human_Demosthenes_0014060,Human_Demosthenes_0014060__c000,0,new,GPT5_Human_Demosthenes_0014060__c000.txt
