Category1,Category2,Category3,Category4,doc_id,chunk_id,chunk_index,model_version,text_file,n_tokens,n_types,hapax_legomena,L_TTR,L_Root_TTR,L_Log_TTR,L_MTLD,text_entropy,avg_word_length,n_sentences,avg_sentence_length,dep_distance_mean,dep_distance_std,case_entropy,mood_entropy,pos_ADJ,pos_ADP,pos_ADV,pos_AUX,pos_CCONJ,pos_DET,pos_INTJ,pos_NOUN,pos_NUM,pos_PART,pos_PRON,pos_PROPN,pos_PUNCT,pos_SCONJ,pos_VERB,pos_X,case_Nom,case_Gen,case_Dat,case_Acc,case_Voc,tense_Pres,tense_Past,tense_Fut,aspect_Imp,aspect_Perf,aspect_Aor,mood_Ind,mood_Sub,mood_Imp,mood_Opt,gender_Masc,gender_Fem,gender_Neut,dep_rel_nsubj,dep_rel_obj,dep_rel_iobj,dep_rel_obl,dep_rel_advmod,dep_rel_amod,dep_rel_nmod,dep_rel_det,dep_rel_case,dep_rel_cc,dep_rel_conj,dep_rel_mark,dep_rel_advcl,dep_rel_acl,dep_rel_ccomp,dep_rel_xcomp,dep_rel_cop,dep_rel_aux,dep_rel_root,dep_rel_punct,dep_rel_appos,dep_rel_parataxis,dep_rel_fixed,dep_rel_flat,noun_verb_ratio,lexical_density
Human,Aeschines,Human,Human,Human_Aeschines_0026001,Human_Aeschines_0026001__c000,0,human,Human_Aeschines_0026001__c000.txt,150,123,103,0.82,10.04290794541103,0.9603940564268044,233.3333333333333,6.824624087275276,5.066666666666666,10,15.0,2.9714285714285715,2.9974819364232497,2.1156031176352905,-0.0,0.10666666666666667,0.03333333333333333,0.12666666666666668,0.02666666666666667,0.06666666666666667,0.15333333333333332,0.013333333333333334,0.16,0.013333333333333334,0.0,0.11333333333333333,0.0,0.0,0.006666666666666667,0.18,0.0,0.30526315789473685,0.2,0.2,0.2631578947368421,0.031578947368421054,0.5161290322580645,0.41935483870967744,0.06451612903225806,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7052631578947368,0.2,0.09473684210526316,0.09333333333333334,0.04666666666666667,0.0,0.12,0.06,0.04,0.02,0.15333333333333332,0.03333333333333333,0.06666666666666667,0.04666666666666667,0.0,0.08,0.013333333333333334,0.013333333333333334,0.02666666666666667,0.02666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.5733333333333334
Human,Aeschines,Human,Human,Human_Aeschines_0026001,Human_Aeschines_0026001__c001,1,human,Human_Aeschines_0026001__c001.txt,150,106,85,0.7066666666666667,8.654863757833896,0.9307081478483836,94.66301065013512,6.4281997050137605,5.12,9,16.666666666666668,2.9148936170212765,2.7275566747942337,2.1330669443491166,-0.0,0.08666666666666667,0.04666666666666667,0.12666666666666668,0.013333333333333334,0.08666666666666667,0.18,0.013333333333333334,0.17333333333333334,0.02666666666666667,0.0,0.06,0.0,0.0,0.02,0.16666666666666666,0.0,0.23809523809523808,0.14285714285714285,0.2619047619047619,0.30952380952380953,0.047619047619047616,0.7037037037037037,0.2962962962962963,0.0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.13095238095238096,0.05333333333333334,0.07333333333333333,0.0,0.08666666666666667,0.07333333333333333,0.02,0.04,0.18666666666666668,0.04666666666666667,0.08,0.07333333333333333,0.02,0.02666666666666667,0.0,0.006666666666666667,0.02,0.013333333333333334,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.04,0.5533333333333333
Human,Aeschines,Human,Human,Human_Aeschines_0026001,Human_Aeschines_0026001__c002,2,human,Human_Aeschines_0026001__c002.txt,150,110,91,0.7333333333333333,8.981462390204987,0.9381006778383418,157.5,6.4861514210541635,5.406666666666666,9,16.666666666666668,2.631205673758865,2.2672861508008197,1.9351699263404571,1.0863128407412879,0.05333333333333334,0.06,0.14666666666666667,0.0,0.06666666666666667,0.18666666666666668,0.006666666666666667,0.15333333333333332,0.006666666666666667,0.0,0.07333333333333333,0.0,0.0,0.02666666666666667,0.22,0.0,0.16666666666666666,0.2692307692307692,0.10256410256410256,0.4358974358974359,0.02564102564102564,0.5757575757575758,0.36363636363636365,0.06060606060606061,0.0,1.0,0.0,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.0,0.7692307692307693,0.1282051282051282,0.10256410256410256,0.04,0.06666666666666667,0.0,0.06666666666666667,0.1,0.02,0.04,0.18666666666666668,0.06,0.06666666666666667,0.07333333333333333,0.02666666666666667,0.06,0.006666666666666667,0.02666666666666667,0.013333333333333334,0.0,0.0,0.06,0.0,0.006666666666666667,0.0,0.0,0.0,0.696969696969697,0.5733333333333334
Human,Aeschines,Human,Human,Human_Aeschines_0026001,Human_Aeschines_0026001__c003,3,human,Human_Aeschines_0026001__c003.txt,150,103,81,0.6866666666666666,8.409914783555578,0.9249783143647416,124.66216216216216,6.386281754445189,5.06,9,16.666666666666668,2.5390070921985815,2.3835063583371014,1.9572147378040963,-0.0,0.1,0.08666666666666667,0.16,0.006666666666666667,0.02666666666666667,0.20666666666666667,0.006666666666666667,0.19333333333333333,0.013333333333333334,0.0,0.08,0.0,0.0,0.0,0.12,0.0,0.16666666666666666,0.26666666666666666,0.12222222222222222,0.4222222222222222,0.022222222222222223,0.6842105263157895,0.21052631578947367,0.10526315789473684,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7111111111111111,0.13333333333333333,0.15555555555555556,0.06666666666666667,0.03333333333333333,0.0,0.09333333333333334,0.12,0.02666666666666667,0.04,0.21333333333333335,0.08666666666666667,0.02666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.02666666666666667,0.013333333333333334,0.013333333333333334,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.6111111111111112,0.5733333333333334
Human,Aeschines,Human,Human,Human_Aeschines_0026001,Human_Aeschines_0026001__c004,4,human,Human_Aeschines_0026001__c004.txt,150,116,100,0.7733333333333333,9.471360338761622,0.9487000973124601,185.2941176470588,6.610624984141211,5.366666666666666,4,37.75,2.7210884353741496,2.7842665662445247,1.7487152343558168,0.9456603046006401,0.046357615894039736,0.07947019867549669,0.0728476821192053,0.026490066225165563,0.0728476821192053,0.2119205298013245,0.0,0.23178807947019867,0.013245033112582781,0.0,0.0728476821192053,0.0,0.0,0.019867549668874173,0.152317880794702,0.0,0.10526315789473684,0.23157894736842105,0.15789473684210525,0.5052631578947369,0.0,0.5925925925925926,0.2962962962962963,0.1111111111111111,0.0,1.0,0.0,0.6363636363636364,0.36363636363636365,0.0,0.0,0.49473684210526314,0.3368421052631579,0.14736842105263157,0.052980132450331126,0.059602649006622516,0.0,0.08609271523178808,0.046357615894039736,0.026490066225165563,0.052980132450331126,0.23178807947019867,0.07947019867549669,0.0728476821192053,0.059602649006622516,0.019867549668874173,0.046357615894039736,0.026490066225165563,0.026490066225165563,0.019867549668874173,0.019867549668874173,0.0,0.026490066225165563,0.0,0.006622516556291391,0.0,0.0,0.0,1.5217391304347827,0.5033112582781457
