y,y_prob
0,0.5672701034214456
0,0.16630226628847491
0,0.7174609963597498
0,0.3865895838485617
0,0.44049174918796424
0,0.26270116209924943
0,0.1845860953477366
0,0.6626026608679015
0,0.634685889906058
0,0.4974919645485813
0,0.4079017100965682
0,0.5839182434958711
0,0.48265859960488255
0,0.37461907458208177
0,0.6384164634979973
0,0.7920071642282001
0,0.3838709425700198
0,0.5045042687174681
0,0.4555767495465796
0,0.22897388560842333
0,0.6767255139007784
0,0.5325111023527331
0,0.233526206908461
0,0.47302938410621403
0,0.16943403662426282
0,0.4564207668340208
0,0.3049843137078887
0,0.7785669407096895
0,0.6776842578528507
0,0.17246634402748168
0,0.6902514819065927
0,0.8759689585676604
0,0.37269426914234116
0,0.2641001793839942
0,0.22294554878879833
0,0.6960711017487041
0,0.40808099401134196
0,0.36191651379458
0,0.5539652826422058
0,0.3369520000408683
0,0.6454625121348927
0,0.2657222963972028
0,0.8396909084621901
0,0.5496017307541737
0,0.5048267287707862
0,0.6897357188863704
0,0.5179343796159437
0,0.3198162092558201
0,0.36315432510096796
0,0.08606995120940203
0,0.4492969940406365
0,0.21950536866875245
0,0.7494956349660874
0,0.5143655441435713
0,0.3175816123785209
0,0.7090385957189734
0,0.2213725402469467
0,0.7379740286068128
0,0.7405035037352834
0,0.45691624935004976
0,0.41991631195549206
0,0.5707086177398147
0,0.85473965843211
0,0.5147684151964428
0,0.4162538022654531
0,0.3884170554407809
0,0.5373497043640841
0,0.5544663510795431
0,0.939173720010118
0,0.43141888410437174
0,0.47995621370039027
0,0.7238740138342731
0,0.33042934906932914
0,0.33181899687927907
0,0.4760518457240873
0,0.3253227504789436
0,0.4488125364480696
0,0.4349062879791479
0,0.3382145447182725
0,0.5835824001572582
0,0.29756347497756735
0,0.1453065159916881
0,0.27049495603209844
0,0.3459047778616838
0,0.2852590909491772
0,0.33520567692866
0,0.25341765390369037
0,0.41396474765859054
0,0.4102823073441118
0,0.6114501942937219
0,0.6529924808957932
0,0.16668237429422056
0,0.63269640977177
0,0.6421815998532224
0,0.5932795840575031
0,0.7239772374366333
0,0.6235414331223699
0,0.8386221726636891
0,0.49035682710357126
0,0.4078844768709843
0,0.7531727589674718
0,0.7210612573724725
0,0.7048104175119225
0,0.2760225307405155
0,0.759358445579417
0,0.8724398449870083
0,0.8466543072860266
0,0.2306349606843292
0,0.8213481668969896
0,0.5438018722618435
0,0.6661438745727356
0,0.17604426636536502
0,0.7716205142730994
0,0.3620021396697512
0,0.36019538953768787
0,0.3066887245493883
0,0.3056231772840109
0,0.28195504534768695
0,0.44479216777775865
0,0.15705483756734967
0,0.1733949714191555
0,0.5544601455566182
0,0.20873261019555997
0,0.3600045777404328
0,0.5467924697692885
0,0.3645463733226271
0,0.1918387866869226
0,0.18530546013205937
0,0.7697378970430353
0,0.008816410495117147
0,0.7340336646668915
0,0.46557616740772806
0,0.5378057397035075
0,0.7809872143953277
0,0.7248726988997884
0,0.8307216701214591
0,0.7073701071930119
0,0.7043396494130061
0,0.3637005894687773
0,0.39968915617585865
0,0.6267349557714468
0,0.883813745867867
0,0.5740873215965329
0,0.5458112657857006
0,0.5727814698720886
0,0.5759799484676831
0,0.20168290464141858
0,0.5794589861101944
0,0.7155588300082724
0,0.019105705299074394
0,0.010208015355135623
0,0.1122822770201602
0,0.02997826145022315
0,0.04096643986898877
0,0.3091904745489084
0,0.016830664124732404
0,0.08933741618606315
0,0.07263825546093738
0,0.4587372772493344
0,0.42863099347547406
0,0.7064474273414079
0,0.7055339719527819
0,0.3483212598568554
0,0.08508028470959322
0,0.721314648604013
0,0.5315828977239538
0,0.6459698062778217
0,0.40648864732387735
0,0.06778555453582306
0,0.766192659915329
0,0.32568095657356283
0,0.30631840517571424
0,0.4769610374011558
0,0.7661411658073215
0,0.22162404762496596
0,0.5291551562475599
0,0.41902960424457447
0,0.5291327211576953
0,0.6840622466772128
0,0.44457164289213263
0,0.48262269326774954
0,0.44250851434708277
0,0.5773837613984211
0,0.18144221288179593
0,0.22301079111704478
0,0.3090740488084208
0,0.2692173123089543
0,0.6992487349419945
0,0.21671613231450168
0,0.7568683889458397
0,0.25533468830615597
0,0.7767431861034348
0,0.4240875855813551
0,0.5146824780057648
0,0.6244328758888367
0,0.4291021169275206
0,0.1691000702874151
0,0.013280145187794717
0,0.4861472885951098
0,0.5300943948826428
0,0.04474686811674476
0,0.30250031791326726
0,0.9465806698481531
0,0.6343585357034477
0,0.37902653408653564
0,0.21732512836573506
0,0.3161297040084476
0,0.4630800172566797
0,0.6058696652341645
0,0.851456416449821
0,0.3835906177771497
0,0.2731562542273069
0,0.38480125245927843
0,0.3056394222115474
0,0.1034490086387781
0,0.7624920691051374
0,0.6828899583232612
0,0.369440266190951
0,0.5828430598771119
0,0.5040013878635692
0,0.2794422110541925
0,0.29882036192052075
0,0.3256714770376313
0,0.8570930051536607
0,0.6514111051373976
0,0.9286360318019715
0,0.7512900248396452
0,0.8366834598300434
0,0.40115594658655407
0,0.5880001787123531
0,0.8141860946853929
0,0.18508043037915195
0,0.025331598468933257
0,0.14293018237006896
0,0.004244683331079717
0,0.01667069802862838
0,0.26362977631073464
0,0.2194525294239935
0,0.86464643510938
0,0.7018892928275576
0,0.10144427583060925
0,0.35919120712470837
0,0.6544448807500712
0,0.52899404206173
0,0.6617637101771773
0,0.18049523549665025
0,0.23884497126572574
0,0.9855662267918004
0,0.7359099948314706
0,0.5510208140209665
0,0.6006255717964819
0,0.2506364170239124
0,0.7469966786022986
0,0.5381466582062571
0,0.331718033521864
0,0.7977836589424105
0,0.9394252298994165
0,0.855049408772799
0,0.8960452557650441
0,0.346874098367644
0,0.3940847573752087
0,0.38422214711225366
0,0.5297190101684013
0,0.8136244224448966
0,0.698932076054184
0,0.05459708561195863
0,0.9163674642449279
0,0.737121695415962
0,0.16993154524063098
0,0.6368469909875619
0,0.40574457248540463
0,0.5998757230035046
0,0.20928000940525238
0,0.3737668125881494
0,0.07254084191648978
0,0.3701985942959287
0,0.2379917989508133
0,0.7309975141280721
0,0.3355148930469967
0,0.7239798265885968
0,0.8204351657786576
0,0.3219055414325192
0,0.8927044104404683
0,0.9864722285385044
0,0.26366658169003454
0,0.4293676859841762
0,0.6909837836354287
0,0.18698931706750377
0,0.21833278368686754
0,0.3561158265130261
0,0.9128267957920464
0,0.5991792153509903
0,0.1919438004403126
0,0.4542059821775713
0,0.2536775281491789
0,0.05499016840525232
0,0.814253071401778
0,0.041111355922596696
0,0.12453508191117985
0,0.01430844070420818
0,0.08360471711083296
0,0.6647802985808413
0,0.876002337296739
0,0.24714496464484234
0,0.1060533205729797
0,0.8282078227506288
0,0.560794207676658
0,0.5004900964764594
0,0.10207141857572936
0,0.20756780231583674
0,0.33395043685851034
0,0.668509895900666
0,0.44029014837161773
0,0.8552669466070337
0,0.34847263949813356
0,0.44817240902522765
0,0.5676133164930469
0,0.6982622030701119
0,0.4997042501298429
0,0.9226241575221923
0,0.7695694458419927
0,0.4467411127391311
0,0.6238479461563307
0,0.78957166889091
0,0.9495927762254674
0,0.8650116574298251
0,0.45683729539169826
0,0.7498685394592609
0,0.721668225750599
0,0.85275662839513
0,0.5939066226895677
0,0.6659293967439517
0,0.8954996488100367
0,0.6762896003421253
0,0.49961919473896105
0,0.9609643275715549
0,0.48296436440118545
0,0.580262284792556
0,0.3542657501219614
0,0.8233421669175884
0,0.6853919339619119
0,0.7566735488331904
0,0.7708540772249943
0,0.7113960966007434
0,0.4123356169851195
0,0.8249136383565302
0,0.43806922313280355
0,0.48266902512428705
0,0.594220182263957
0,0.05307426366020403
0,0.6167073938100375
0,0.4072855753642645
0,0.6318449611200895
0,0.4126015202707054
0,0.1440869748997561
0,0.8157965658082745
0,0.4135988895293154
0,0.6802411543682169
0,0.5052744794456984
0,0.1402555978469183
0,0.5326963107617609
0,0.319895502586919
0,0.7434298431362917
0,0.7421571392719492
0,0.579154642637618
0,0.8190271316809362
0,0.39169105615139466
0,0.535364952550638
0,0.6954438348923883
0,0.4564596969867927
